id,name,batch,batch_code,batch_order,one_liner,industry,subindustry,tags,yc_profile_url,batch_size,is_partial_batch,category,confidence,reason,chunk,category_first_pass,review_note,reviewed,full_stack_ai,caption
11925,Intelline,Winter 2019,W19,20190,Intelline makes the world's most efficient fuel agnostic engines for…,Industrials,Industrials -> Manufacturing and Robotics,Alternative Battery Tech|Hardware|Alternative Fuels|Climate,https://www.ycombinator.com/companies/intelline,194,False,not_ai,medium,Fuel-agnostic engine manufacturer; no AI,chunk_00,not_ai,,False,False,not AI
11938,InterPrime,Winter 2019,W19,20190,Safe & Secure Cash Management for Businesses,B2B,B2B -> Finance and Accounting,Fintech|Investments,https://www.ycombinator.com/companies/interprime,194,False,not_ai,low,"Cash management advisory for businesses; no AI, not clearly full-stack",chunk_00,not_ai,,False,False,not AI
12084,JetPack Aviation,Winter 2019,W19,20190,Flying motorcycles,Industrials,Industrials -> Aviation and Space,Air Taxis|Drones|Airplanes,https://www.ycombinator.com/companies/jetpack-aviation,194,False,not_ai,medium,VTOL aircraft hardware manufacturer; no AI,chunk_00,not_ai,,False,False,not AI
2019,JuziBot,Winter 2019,W19,20190,"Intercom for WeChat, help companies to acquire,  engage, retain…",B2B,"B2B -> Engineering, Product and Design",Chatbot|Analytics|Customer Support,https://www.ycombinator.com/companies/juzibot,194,False,sells_ai_to_industry,medium,Chatbot/sales tool sold to SMB and corporate clients on WeChat,chunk_00,sells_ai_to_industry,,False,False,sells AI to the industry
11943,Kalshi,Winter 2019,W19,20190,1st federally regulated exchange where people can trade on events,Fintech,Fintech,Trading,https://www.ycombinator.com/companies/kalshi,194,False,not_ai,medium,Regulated event-contracts trading exchange; no AI,chunk_00,not_ai,,False,False,not AI
11940,Keeper,Winter 2019,W19,20190,AI tax filing for complex returns,Fintech,Fintech -> Consumer Finance,Fintech|Consumer,https://www.ycombinator.com/companies/keeper-2,194,False,full_stack_ai,high,"Company itself files tax returns for customers; ""we use AI to automate most of the prep work""",chunk_00,full_stack_ai,,True,True,full-stack AI startup
12246,Keynua,Winter 2019,W19,20190,E-signatures with identity verification for Latin America,B2B,B2B -> Productivity,LegalTech,https://www.ycombinator.com/companies/keynua,194,False,not_ai,low,E-signature/identity verification platform; no AI stated,chunk_00,not_ai,,False,False,not AI
11941,Kopa,Winter 2019,W19,20190,Find furnished rentals and compatible housemates for 1-12 month stays ,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Marketplace|Housing|Community,https://www.ycombinator.com/companies/kopa,194,False,not_ai,medium,"Marketplace matching renters/housemates, not operating rentals; no AI",chunk_00,not_ai,,False,False,not AI
12244,Kovi,Winter 2019,W19,20190,"Making car ownership more inclusive, flexible and simple.",Fintech,Fintech -> Credit and Lending,Auto Commerce|Mobility,https://www.ycombinator.com/companies/kovi,194,False,full_stack_non_ai,low,"Fintech -> Credit and Lending; functions as auto-ownership lender itself, no AI",chunk_00,full_stack_non_ai,,False,False,"full-stack startup, not AI-run"
11979,LEAH Labs,Winter 2019,W19,20190,"Living therapies for pets first, and their people next",Healthcare,Healthcare -> Therapeutics,CRISPR|Cell Therapy|Drug discovery,https://www.ycombinator.com/companies/leah-labs,194,False,not_ai,medium,Biotech developing cell therapy for vets to administer; no AI,chunk_00,not_ai,,False,False,not AI
12057,Landed,Winter 2019,W19,20190,Generative AI for frontline worker hiring,B2B,B2B -> Recruiting and Talent,Marketplace|Recruiting,https://www.ycombinator.com/companies/landed-2,194,False,sells_ai_to_industry,low,"""Generative AI for frontline worker hiring"", recruiting/marketplace tech",chunk_00,sells_ai_to_industry,,False,False,sells AI to the industry
12276,Latchel,Winter 2019,W19,20190,24/7 emergency maintenance department for property managers and…,B2B,B2B -> Operations,SaaS,https://www.ycombinator.com/companies/latchel,194,False,full_stack_non_ai,medium,Positions itself as property managers' maintenance department; automation not stated as AI,chunk_00,full_stack_non_ai,,False,False,"full-stack startup, not AI-run"
12255,Lezzoo,Winter 2019,W19,20190,Lezzoo is an on-demand delivery Superapp for Iraq. ,Consumer,Consumer -> Food and Beverage,Fintech|Marketplace|Delivery,https://www.ycombinator.com/companies/lezzoo,194,False,full_stack_non_ai,medium,Operates its own on-demand delivery superapp; no AI,chunk_00,full_stack_non_ai,,False,False,"full-stack startup, not AI-run"
12362,Mage,Winter 2019,W19,20190,The safest way to buy and sell collectibles ,Consumer,"Consumer -> Travel, Leisure and Tourism",Marketplace,https://www.ycombinator.com/companies/mage,194,False,not_ai,low,Collectibles marketplace with expert verification; no AI,chunk_00,not_ai,,False,False,not AI
12041,Maitian.ai,Winter 2019,W19,20190,"We make $1,000 Amazon Go stores.",B2B,B2B -> Retail,Retail Tech,https://www.ycombinator.com/companies/maitian-ai,194,False,sells_ai_to_industry,medium,Computer-vision checkout tech sold to restaurant partners who run the stores,chunk_00,sells_ai_to_industry,,False,False,sells AI to the industry
12096,Maple Materials,Winter 2019,W19,20190,We turn CO2 into battery-grade graphite and oxygen.,Industrials,Industrials -> Climate,Advanced Materials,https://www.ycombinator.com/companies/maple-materials,194,False,not_ai,high,Industrial CO2-to-graphite materials process; no AI,chunk_00,not_ai,,False,False,not AI
12267,Mars Auto,Winter 2019,W19,20190,Autonomous trucks to fully automate long-haul freight shipping,Industrials,Industrials -> Automotive,Artificial Intelligence|Autonomous Trucking|Robotics,https://www.ycombinator.com/companies/mars-auto,194,False,ai_other,medium,Operates autonomous trucks itself to automate freight shipping; robots run as a service,chunk_00,full_stack_ai,builds autonomous trucks; operating a freight service not stated,True,False,other AI
11977,MedCrypt,Winter 2019,W19,20190,MedCrypt gives medical device vendors cybersecurity features in a few…,Healthcare,Healthcare -> Healthcare IT,Medical Devices|Healthcare|Cybersecurity,https://www.ycombinator.com/companies/medcrypt,194,False,sells_ai_to_industry,medium,ML-based security toolkit sold to medical device vendors,chunk_00,sells_ai_to_industry,,False,False,sells AI to the industry
12356,Memfault,Winter 2019,W19,20190,"First IoT reliability platform for debugging, monitoring, OTA updates",B2B,B2B -> Analytics,Developer Tools|SaaS|IoT,https://www.ycombinator.com/companies/memfault,194,False,not_ai,medium,IoT device reliability platform for developers; no AI,chunk_00,not_ai,,False,False,not AI
11983,Middesk,Winter 2019,W19,20190,We make it easier for B2B companies to transact with one another,B2B,B2B -> Operations,Fintech|SaaS|B2B,https://www.ycombinator.com/companies/middesk,194,False,not_ai,medium,Business identity/compliance API sold to fintech companies; no AI,chunk_00,not_ai,,False,False,not AI
12053,Mobot,Winter 2019,W19,20190,Mobot is a QA-as-a-service platform using actual mechanical robots,B2B,"B2B -> Engineering, Product and Design",Developer Tools|Hardware|B2B,https://www.ycombinator.com/companies/mobot,194,False,full_stack_ai,medium,QA-as-a-service company operates its own robots to test apps for customers,chunk_00,full_stack_ai,,True,True,full-stack AI startup
12235,Mudrex,Winter 2019,W19,20190,India's largest crypto investing paltform,Fintech,Fintech -> Asset Management,Fintech|Crypto / Web3,https://www.ycombinator.com/companies/mudrex,194,False,not_ai,medium,Crypto investing app; no AI,chunk_00,not_ai,,False,False,not AI
12236,NALA,Winter 2019,W19,20190,Building Payments for the Next Billion.,Fintech,Fintech -> Banking and Exchange,Fintech|Payments,https://www.ycombinator.com/companies/nala,194,False,not_ai,medium,Cross-border payments/stablecoin rails; no AI,chunk_00,not_ai,,False,False,not AI
11995,Nabis,Winter 2019,W19,20190,Nabis is the largest licensed cannabis wholesale platform.,B2B,B2B -> Supply Chain and Logistics,Fintech|Marketplace|B2B|Cannabis|Analytics,https://www.ycombinator.com/companies/nabis,194,False,full_stack_non_ai,medium,Operates as the cannabis wholesale distributor itself; no AI,chunk_00,full_stack_non_ai,,False,False,"full-stack startup, not AI-run"
12325,NaturAll Club,Winter 2019,W19,20190,Frozen beauty products.,Consumer,Consumer -> Food and Beverage,Consumer|Beauty,https://www.ycombinator.com/companies/naturall-club,194,False,not_ai,medium,Frozen beauty products manufacturer; no AI,chunk_00,not_ai,,False,False,not AI
11968,Nebullam (DBA Clayton Farms),Winter 2019,W19,20190,"We put farms inside restaurants, so customers get healthier food and…",Consumer,Consumer -> Food and Beverage,Robotics|Consumer|Food Tech,https://www.ycombinator.com/companies/nebullam-dba-clayton-farms,194,False,full_stack_non_ai,low,Operates its own farms delivering food to restaurants; Robotics tag not elaborated,chunk_00,full_stack_non_ai,,False,False,"full-stack startup, not AI-run"
12237,Nowports,Winter 2019,W19,20190,The core engine of supply chain in LATAM,B2B,B2B -> Supply Chain and Logistics,,https://www.ycombinator.com/companies/nowports,194,False,full_stack_non_ai,low,"Operates as the freight forwarder itself; ""models and algorithms"" not clearly AI",chunk_00,full_stack_non_ai,,False,False,"full-stack startup, not AI-run"
12297,Numero,Winter 2019,W19,20190,Modern fundraising software for political campaigns and nonprofits.,Fintech,Fintech,Fintech|SaaS,https://www.ycombinator.com/companies/numero,194,False,not_ai,medium,Fundraising SaaS for campaigns/nonprofits; no AI,chunk_00,not_ai,,False,False,not AI
12032,Okteto,Winter 2019,W19,20190,Cloud Development Environments with one click,B2B,B2B -> Infrastructure,Developer Tools|SaaS|B2B|Open Source|Kubernetes,https://www.ycombinator.com/companies/okteto,194,False,not_ai,medium,Cloud dev environments tool; no AI,chunk_00,not_ai,,False,False,not AI
12094,Our World in Data,Winter 2019,W19,20190,Research and data to make progress against the world’s largest…,Education,Education,Nonprofit,https://www.ycombinator.com/companies/our-world-in-data,194,False,not_ai,medium,Nonprofit open-data publication; no AI,chunk_00,not_ai,,False,False,not AI
12283,"OutRival, Inc.",Winter 2019,W19,20190,"Outbound AI Agents for Education, Insurance, and Travel",B2B,B2B,Artificial Intelligence|Education|Travel|Insurance|Customer Service,https://www.ycombinator.com/companies/outrival-inc,194,False,sells_ai_to_industry,high,"Outbound AI agents sold to enterprises in education, insurance, travel",chunk_00,sells_ai_to_industry,,False,False,sells AI to the industry
11895,Overview,Winter 2019,W19,20190,"Reshaping industrial quality with AI, hardware, and software",Industrials,Industrials -> Manufacturing and Robotics,Deep Learning|IoT|Computer Vision|Manufacturing|AI,https://www.ycombinator.com/companies/overview,194,False,sells_ai_to_industry,high,Custom hardware/edge AI/software sold to manufacturers to catch defects,chunk_00,sells_ai_to_industry,,False,False,sells AI to the industry
12067,PNOĒ,Winter 2019,W19,20190,Enabling health professionals to prescribe clinical-grade wellness…,Healthcare,Healthcare -> Healthcare Services,Medical Devices|Digital Health|Telemedicine|Diagnostics|Primary Care,https://www.ycombinator.com/companies/pnoe,194,False,not_ai,medium,Diagnostic device/software sold to health professionals; no AI stated,chunk_00,not_ai,,False,False,not AI
11936,Pachama,Winter 2019,W19,20190,Restoring nature to solve climate change.,Industrials,Industrials -> Climate,Carbon Capture and Removal|Machine Learning|Climate,https://www.ycombinator.com/companies/pachama,194,False,ai_other,medium,AI-verified marketplace matching funders to reforestation projects it doesn't operate,chunk_00,ai_other,,False,False,other AI
11926,Parker,Winter 2019,W19,20190,Parker is a digital bank.,Fintech,Fintech -> Banking and Exchange,Banking as a Service|Fintech,https://www.ycombinator.com/companies/parker,194,False,full_stack_non_ai,medium,"""Parker is a digital bank""; operates as the bank itself, no AI",chunk_00,full_stack_non_ai,,False,False,"full-stack startup, not AI-run"
11942,Pengram,Winter 2019,W19,20190,Indoor navigation through augmented reality on your phone. ,B2B,B2B -> Human Resources,SaaS|Augmented Reality|Navigation,https://www.ycombinator.com/companies/pengram,194,False,not_ai,medium,Indoor AR navigation tool for technicians; no AI,chunk_00,not_ai,,False,False,not AI
12033,PerShop,Winter 2019,W19,20190,Your personal clothing store!,Consumer,Consumer -> Apparel and Cosmetics,E-Commerce|Fashion,https://www.ycombinator.com/companies/pershop,194,False,not_ai,low,Personal clothing ecommerce store; empty description,chunk_00,not_ai,,False,False,not AI
12281,Pools (fka Withfriends),Winter 2019,W19,20190,Pools is a memberships platform for event organizers,Consumer,Consumer -> Social,Marketplace|Community|Subscriptions,https://www.ycombinator.com/companies/pools-fka-withfriends,194,False,not_ai,medium,Memberships SaaS/marketplace for event organizers; no AI,chunk_00,not_ai,,False,False,not AI
11971,Portal Entryways,Winter 2019,W19,20190,Portal Entryways upgrades disabled-accessible doors so they can be…,B2B,B2B -> Office Management,Batteryless IoT Sensors|Hardware,https://www.ycombinator.com/companies/portal-entryways,194,False,not_ai,medium,"IoT door hardware; no AI, empty description",chunk_00,not_ai,,False,False,not AI
11934,Positive,Winter 2019,W19,20190,B2B supplier of fresh/healthy packaged food,Consumer,Consumer -> Food and Beverage,Consumer|Logistics|Supply Chain|Food Tech|Retail,https://www.ycombinator.com/companies/positive,194,False,full_stack_non_ai,low,"Operates as B2B fresh-food supplier/distributor itself; no AI, thin description",chunk_00,full_stack_non_ai,,False,False,"full-stack startup, not AI-run"
11969,Postscript,Winter 2019,W19,20190,The SMS revenue platform for e-commerce merchants,B2B,B2B -> Marketing,SaaS|E-commerce,https://www.ycombinator.com/companies/postscript,194,False,not_ai,medium,SMS marketing SaaS for merchants; no AI,chunk_00,not_ai,,False,False,not AI
11965,Preflight,Winter 2019,W19,20190,No-code Web Apps testing for everyone,B2B,"B2B -> Engineering, Product and Design",Developer Tools|SaaS|B2B,https://www.ycombinator.com/companies/preflight,194,False,not_ai,low,No-code web testing tool; no AI tag despite adaptive selectors,chunk_00,not_ai,,False,False,not AI
